Actual_Heart_Rate,Predicted_Heart_Rate
138.0,132.18
137.0,133.12
134.0,132.7
137.0,132.67
139.0,132.72
137.0,132.91
131.0,132.53
143.0,132.23
149.0,131.73
142.0,132.78
139.0,132.57
138.0,132.38
140.0,131.88
142.0,131.76
147.0,131.53
155.0,136.87
97.0,137.54
123.0,130.96
138.0,130.95
137.0,132.88
118.0,135.22
130.0,133.87
145.0,132.69
154.0,131.64
150.0,134.3
153.0,132.63
160.0,132.52
162.0,132.45
167.0,132.38
159.0,132.95
129.0,134.01
131.0,133.45
132.0,135.0
156.0,130.36
158.0,129.26
163.0,128.47
155.0,131.4
122.0,137.0
152.0,131.07
135.0,129.6
139.0,133.92
139.0,132.82
130.0,134.73
122.0,134.71
142.0,140.5
158.0,137.95
173.0,137.04
94.0,140.16
109.0,139.78
123.0,139.0
130.0,138.7
130.0,138.62
129.0,138.73
130.0,138.7
130.0,138.66
128.0,138.77
129.0,138.8
127.0,138.87
133.0,138.93
137.0,138.67
135.0,138.56
137.0,136.97
157.0,137.33
156.0,135.5
161.0,125.29
150.0,127.03
152.0,133.86
167.0,136.29
152.0,138.95
164.0,134.75
156.0,134.46
181.0,133.37
163.0,135.03
144.0,135.04
143.0,131.46
131.0,133.31
179.0,125.81
163.0,132.24
170.0,133.03
165.0,133.63
140.0,132.26
131.0,129.1
151.0,134.13
144.0,133.84
158.0,136.36
164.0,135.88
164.0,134.35
178.0,134.96
172.0,135.18
164.0,135.6
178.0,136.38
169.0,135.35
141.0,134.85
163.0,135.67
150.0,137.69
148.0,135.32
165.0,138.55
168.0,138.91
158.0,136.76
185.0,135.95
180.0,138.23
160.0,134.84
139.0,137.69
159.0,136.89
159.0,133.83
157.0,134.1
159.0,134.88
163.0,132.53
120.0,129.32
143.0,130.3
154.0,124.68
153.0,125.19
170.0,132.35
180.0,134.89
132.0,134.69
162.0,134.72
160.0,135.85
125.0,133.01
127.0,132.49
119.0,129.68
148.0,130.23
180.0,133.86
181.0,136.9
185.0,137.87
185.0,138.61
183.0,137.28
183.0,137.76
151.0,138.08
153.0,137.75
147.0,137.44
149.0,136.17
128.0,137.19
151.0,129.37
126.0,132.7
123.0,130.26
153.0,129.1
166.0,134.29
164.0,132.02
145.0,133.86
113.0,137.2
112.0,133.15
100.0,132.72
101.0,129.99
115.0,132.98
114.0,134.73
184.0,130.76
185.0,135.12
153.0,136.19
168.0,131.4
162.0,132.44
138.0,126.6
132.0,126.99
147.0,132.28
175.0,134.57
163.0,136.48
164.0,133.88
174.0,133.32
176.0,136.05
140.0,133.48
131.0,133.89
160.0,131.53
94.0,137.81
109.0,136.51
107.0,135.19
102.0,135.73
91.0,139.82
108.0,135.1
111.0,134.97
111.0,134.7
102.0,134.87
112.0,134.68
117.0,134.19
117.0,135.05
111.0,135.58
113.0,134.36
109.0,136.11
116.0,134.42
109.0,137.02
103.0,136.72
114.0,134.72
122.0,134.87
122.0,134.32
117.0,134.28
135.0,134.17
153.0,134.33
130.0,132.91
136.0,133.62
137.0,134.02
141.0,133.12
142.0,133.07
143.0,133.21
142.0,133.09
139.0,133.7
139.0,133.29
139.0,133.82
143.0,134.19
146.0,133.94
141.0,133.73
140.0,133.53
140.0,133.2
135.0,132.88
142.0,132.81
143.0,133.17
138.0,135.04
131.0,134.06
105.0,135.99
121.0,133.78
149.0,133.28
166.0,133.85
161.0,132.5
151.0,129.92
141.0,131.44
135.0,133.75
122.0,134.76
143.0,133.51
159.0,133.57
152.0,132.68
154.0,132.39
152.0,132.18
138.0,131.66
145.0,132.31
155.0,132.03
154.0,131.96
152.0,132.17
151.0,131.82
151.0,131.48
137.0,131.64
139.0,131.27
142.0,131.44
143.0,132.12
149.0,132.01
131.0,130.96
142.0,131.32
145.0,131.55
150.0,131.12
146.0,130.52
135.0,130.22
136.0,128.65
144.0,127.74
149.0,128.8
136.0,129.6
148.0,129.16
164.0,126.86
171.0,126.97
159.0,128.81
166.0,128.5
168.0,128.53
156.0,129.17
152.0,128.61
168.0,129.3
162.0,130.23
155.0,131.24
154.0,131.14
149.0,129.97
159.0,129.95
151.0,131.8
139.0,134.05
133.0,132.63
120.0,130.76
128.0,130.58
123.0,132.71
112.0,136.59
126.0,135.4
129.0,134.26
139.0,135.73
143.0,134.77
139.0,133.43
123.0,133.8
122.0,132.98
124.0,133.9
125.0,132.32
123.0,132.1
131.0,132.51
125.0,133.25
135.0,133.27
129.0,133.18
132.0,133.01
140.0,132.79
139.0,132.48
137.0,134.67
139.0,134.24
133.0,135.95
137.0,134.66
132.0,134.33
140.0,135.07
147.0,134.0
141.0,133.91
145.0,133.95
146.0,133.92
143.0,132.49
143.0,132.11
136.0,131.16
126.0,129.72
131.0,129.48
142.0,130.12
140.0,128.39
140.0,129.97
152.0,130.17
152.0,129.54
150.0,128.88
150.0,127.78
145.0,128.96
138.0,129.23
148.0,128.66
151.0,130.17
164.0,130.17
158.0,128.9
149.0,128.56
136.0,129.12
132.0,133.05
124.0,136.19
136.0,132.89
116.0,136.36
144.0,131.75
164.0,132.3
166.0,131.11
142.0,129.44
119.0,128.23
124.0,132.28
116.0,135.41
114.0,134.24
121.0,131.02
126.0,130.97
135.0,131.81
133.0,131.06
137.0,133.93
118.0,134.29
124.0,133.01
126.0,131.06
107.0,133.37
132.0,130.98
116.0,134.76
128.0,130.6
112.0,135.23
132.0,130.61
131.0,133.02
135.0,133.66
128.0,131.39
151.0,129.03
155.0,130.45
149.0,132.93
144.0,130.25
157.0,127.69
167.0,130.14
132.0,137.14
148.0,129.72
150.0,128.57
151.0,128.87
154.0,129.06
157.0,128.8
155.0,129.21
132.0,135.12
131.0,131.63
114.0,134.64
126.0,131.91
112.0,133.8
135.0,131.63
133.0,131.56
140.0,130.81
137.0,131.04
125.0,133.16
95.0,134.83
111.0,134.69
130.0,133.66
131.0,133.75
136.0,133.98
140.0,133.08
137.0,133.19
134.0,133.06
138.0,132.94
134.0,134.6
137.0,133.87
133.0,133.62
129.0,133.32
140.0,133.77
138.0,133.52
135.0,134.77
134.0,133.46
138.0,133.79
136.0,133.0
135.0,133.31
139.0,136.02
141.0,133.71
130.0,135.49
133.0,135.12
149.0,132.12
146.0,132.56
150.0,132.44
158.0,132.07
161.0,131.76
164.0,131.86
164.0,131.78
165.0,131.89
160.0,132.19
160.0,132.4
149.0,135.37
142.0,133.66
144.0,133.5
143.0,133.57
150.0,133.51
147.0,133.06
146.0,132.87
152.0,133.09
168.0,133.63
177.0,133.42
165.0,132.14
155.0,129.9
149.0,132.53
137.0,137.49
141.0,133.39
148.0,132.44
160.0,131.96
163.0,132.79
150.0,132.14
149.0,131.6
148.0,131.06
139.0,131.36
149.0,131.36
152.0,131.24
147.0,130.88
145.0,130.93
151.0,130.99
151.0,130.83
152.0,129.97
151.0,129.76
155.0,130.28
151.0,130.06
155.0,130.8
146.0,129.53
147.0,129.88
154.0,130.08
150.0,130.17
145.0,130.22
152.0,129.77
153.0,128.71
147.0,130.76
136.0,130.52
150.0,129.99
136.0,130.92
139.0,130.93
147.0,131.0
145.0,134.69
160.0,129.96
146.0,130.83
138.0,130.14
151.0,129.46
151.0,129.33
145.0,129.06
138.0,129.01
146.0,129.03
146.0,130.06
142.0,130.66
135.0,131.34
136.0,130.08
137.0,130.16
139.0,130.77
126.0,135.47
130.0,130.57
138.0,128.45
147.0,130.05
127.0,133.06
96.0,135.28
106.0,133.57
124.0,132.53
137.0,131.53
145.0,133.02
144.0,132.78
136.0,132.25
135.0,131.52
133.0,132.27
137.0,132.86
139.0,131.6
141.0,130.94
143.0,130.91
146.0,130.81
142.0,130.63
147.0,130.7
149.0,130.4
146.0,131.55
147.0,131.23
143.0,131.1
144.0,130.85
154.0,131.22
154.0,131.22
150.0,130.51
140.0,130.33
134.0,130.96
145.0,130.63
152.0,129.89
136.0,131.03
150.0,130.81
156.0,130.67
155.0,130.19
160.0,129.6
161.0,129.7
158.0,129.61
157.0,129.68
161.0,129.39
168.0,129.12
161.0,128.31
157.0,130.06
162.0,129.4
162.0,129.25
162.0,128.8
162.0,128.58
164.0,128.86
168.0,128.82
166.0,128.33
163.0,128.55
168.0,128.82
171.0,128.77
169.0,128.49
161.0,129.78
158.0,130.24
164.0,130.26
160.0,131.83
168.0,128.61
181.0,128.02
181.0,127.63
176.0,126.55
165.0,128.85
154.0,133.14
147.0,136.51
129.0,133.14
145.0,130.28
139.0,130.55
143.0,130.14
143.0,131.57
142.0,131.23
134.0,131.49
140.0,129.51
138.0,130.64
149.0,129.2
155.0,129.2
153.0,129.31
151.0,129.5
145.0,131.4
142.0,132.42
149.0,130.32
137.0,132.5
158.0,130.69
165.0,128.5
160.0,129.73
155.0,129.88
150.0,129.7
139.0,132.2
136.0,133.97
152.0,129.71
151.0,130.3
152.0,131.41
147.0,131.72
148.0,130.13
158.0,128.83
147.0,133.13
157.0,129.08
157.0,129.01
160.0,128.78
149.0,134.48
149.0,130.16
137.0,131.94
123.0,132.92
164.0,133.54
133.0,132.1
126.0,132.94
142.0,134.72
127.0,135.04
123.0,134.85
128.0,134.4
123.0,134.4
106.0,137.43
141.0,135.15
140.0,135.27
145.0,134.24
157.0,135.26
157.0,134.37
145.0,134.48
149.0,133.24
140.0,133.85
137.0,134.24
156.0,132.92
166.0,132.96
118.0,133.54
142.0,132.73
166.0,133.44
174.0,133.72
172.0,135.55
174.0,135.59
180.0,138.19
167.0,135.51
174.0,133.57
175.0,133.86
166.0,133.91
174.0,135.67
159.0,134.8
167.0,133.54
166.0,133.81
171.0,134.93
175.0,134.68
171.0,134.4
174.0,134.57
164.0,135.19
174.0,134.47
148.0,134.88
164.0,134.56
149.0,133.45
153.0,132.27
167.0,133.39
154.0,131.9
156.0,132.62
148.0,132.62
151.0,133.19
158.0,134.03
165.0,132.92
159.0,132.0
163.0,132.01
167.0,132.76
158.0,134.02
168.0,132.25
169.0,134.59
175.0,132.75
160.0,131.94
160.0,131.61
153.0,131.32
145.0,132.34
164.0,129.89
171.0,130.98
163.0,132.02
159.0,132.73
157.0,131.72
149.0,133.2
165.0,133.09
156.0,133.81
159.0,131.6
150.0,131.78
153.0,131.6
135.0,132.12
159.0,132.91
158.0,132.48
161.0,131.5
169.0,130.54
173.0,130.44
163.0,130.24
162.0,130.84
160.0,129.95
166.0,130.43
167.0,131.1
162.0,130.2
150.0,131.41
146.0,129.26
151.0,129.06
158.0,129.16
160.0,129.91
162.0,127.98
153.0,129.42
151.0,130.47
130.0,131.37
141.0,129.65
145.0,127.46
160.0,127.26
164.0,126.47
133.0,128.37
124.0,132.63
111.0,133.05
113.0,132.69
117.0,132.57
118.0,132.81
130.0,132.56
123.0,132.25
115.0,132.99
121.0,133.11
132.0,132.62
124.0,132.54
123.0,132.48
126.0,131.63
122.0,132.21
108.0,135.29
124.0,132.91
135.0,131.81
119.0,132.25
116.0,131.55
109.0,130.68
95.0,132.55
111.0,130.6
135.0,130.35
141.0,131.27
143.0,131.3
143.0,131.16
145.0,131.27
142.0,130.99
146.0,131.19
147.0,130.74
155.0,131.31
149.0,130.51
153.0,131.31
155.0,131.27
155.0,131.23
152.0,131.21
155.0,131.16
158.0,131.28
157.0,131.19
154.0,131.18
156.0,130.98
157.0,130.69
159.0,131.86
155.0,130.77
147.0,130.88
144.0,131.59
137.0,132.54
142.0,132.19
150.0,131.94
137.0,136.09
150.0,133.22
168.0,131.54
165.0,132.94
142.0,131.38
128.0,128.82
129.0,134.76
128.0,135.74
138.0,131.86
139.0,130.88
136.0,134.28
142.0,131.45
150.0,130.37
143.0,131.51
136.0,132.12
109.0,136.89
126.0,132.65
143.0,130.51
134.0,131.09
131.0,131.36
138.0,130.82
145.0,130.77
147.0,130.85
145.0,130.8
144.0,131.14
144.0,131.19
138.0,133.16
143.0,133.99
159.0,132.29
148.0,130.47
137.0,130.66
136.0,131.22
138.0,131.73
103.0,137.61
117.0,132.97
129.0,131.63
125.0,133.19
120.0,133.31
129.0,132.19
124.0,133.01
120.0,133.06
133.0,130.72
134.0,131.57
136.0,130.82
131.0,131.36
126.0,131.79
134.0,131.24
126.0,136.33
119.0,132.89
116.0,133.02
102.0,134.39
100.0,136.64
105.0,138.02
115.0,134.99
121.0,133.94
127.0,134.13
134.0,134.96
133.0,134.97
132.0,134.28
129.0,134.11
131.0,133.96
134.0,134.0
129.0,133.28
133.0,133.76
136.0,134.13
132.0,133.95
140.0,134.46
141.0,134.47
138.0,134.12
132.0,133.86
132.0,134.3
135.0,134.26
133.0,134.27
130.0,134.15
134.0,133.77
133.0,133.47
118.0,133.06
125.0,133.74
128.0,133.48
125.0,133.73
130.0,133.65
123.0,133.38
130.0,134.12
129.0,133.91
129.0,133.78
130.0,133.49
129.0,133.34
130.0,133.28
131.0,133.38
131.0,133.4
138.0,134.4
129.0,132.65
121.0,133.01
133.0,133.37
131.0,133.49
131.0,133.11
135.0,133.05
130.0,132.86
133.0,132.55
133.0,132.5
132.0,132.55
134.0,132.7
131.0,132.28
132.0,132.26
129.0,134.89
124.0,132.86
130.0,132.39
119.0,132.67
110.0,132.67
108.0,134.3
109.0,136.99
110.0,133.59
121.0,132.65
134.0,131.97
135.0,133.18
138.0,134.52
139.0,134.91
126.0,133.09
106.0,131.94
91.0,129.39
90.0,129.35
102.0,133.28
110.0,134.96
119.0,132.92
125.0,131.87
121.0,131.86
110.0,133.32
116.0,131.55
111.0,131.79
117.0,131.8
120.0,131.47
118.0,131.4
111.0,131.58
117.0,131.37
123.0,130.89
119.0,130.79
119.0,130.76
125.0,130.55
119.0,131.52
119.0,131.85
111.0,132.49
107.0,132.4
108.0,132.12
106.0,132.8
100.0,132.87
109.0,133.86
127.0,134.01
141.0,134.71
126.0,130.88
104.0,131.48
90.0,134.15
102.0,136.9
119.0,135.49
124.0,136.4
141.0,135.91
126.0,132.82
113.0,135.9
129.0,135.28
133.0,135.28
129.0,135.32
128.0,134.74
126.0,134.6
136.0,134.74
146.0,135.18
141.0,135.34
147.0,135.32
142.0,134.65
140.0,134.41
143.0,134.68
144.0,134.73
136.0,134.65
131.0,134.65
130.0,134.54
128.0,134.2
131.0,134.73
129.0,135.1
124.0,134.94
132.0,135.15
122.0,134.01
118.0,134.33
127.0,135.65
153.0,136.3
159.0,136.45
139.0,134.93
117.0,134.03
118.0,133.06
130.0,133.64
124.0,135.16
121.0,134.5
131.0,134.09
132.0,134.49
125.0,133.5
130.0,133.34
129.0,133.11
121.0,131.84
124.0,132.66
140.0,132.96
131.0,132.41
134.0,132.34
132.0,132.59
129.0,132.4
124.0,132.06
124.0,132.02
129.0,131.69
124.0,131.74
120.0,131.58
127.0,132.5
132.0,131.7
111.0,131.49
120.0,131.59
128.0,131.63
128.0,131.43
124.0,131.38
123.0,131.18
119.0,131.04
119.0,130.95
127.0,132.16
136.0,131.67
124.0,132.17
128.0,132.23
119.0,131.91
125.0,133.11
141.0,132.13
143.0,132.24
134.0,133.16
117.0,137.3
121.0,134.84
136.0,132.84
140.0,134.23
133.0,132.86
126.0,131.97
117.0,131.59
120.0,131.94
125.0,131.1
118.0,130.34
119.0,130.09
120.0,129.59
121.0,129.64
128.0,130.3
122.0,131.5
130.0,132.0
126.0,130.9
129.0,130.64
129.0,130.8
124.0,130.81
120.0,132.26
115.0,130.57
116.0,130.82
125.0,131.2
111.0,135.6
106.0,136.86
107.0,137.42
107.0,135.3
117.0,134.25
129.0,133.65
103.0,134.29
120.0,134.48
118.0,134.16
129.0,134.09
132.0,133.23
130.0,133.16
126.0,132.18
102.0,135.73
121.0,132.45
124.0,132.94
126.0,132.49
122.0,131.53
120.0,130.8
144.0,131.77
126.0,130.59
131.0,131.94
133.0,130.49
115.0,131.3
110.0,131.86
124.0,131.35
125.0,130.24
125.0,130.32
137.0,130.03
119.0,130.57
120.0,130.31
125.0,129.35
123.0,129.92
127.0,129.43
133.0,129.26
133.0,130.36
131.0,129.19
123.0,128.63
108.0,130.68
126.0,128.74
137.0,130.29
127.0,129.23
129.0,129.5
137.0,128.67
136.0,128.28
138.0,128.85
124.0,128.16
138.0,128.21
140.0,127.89
140.0,128.1
131.0,129.43
143.0,128.22
139.0,127.86
140.0,127.92
141.0,126.82
142.0,127.01
143.0,126.59
150.0,127.23
149.0,126.4
144.0,126.24
146.0,126.65
149.0,126.67
139.0,127.21
139.0,126.29
136.0,127.12
144.0,127.67
132.0,126.58
127.0,126.06
128.0,126.26
131.0,125.93
140.0,125.82
127.0,126.78
145.0,125.79
125.0,125.93
158.0,124.48
147.0,126.6
136.0,124.9
141.0,125.93
135.0,127.01
146.0,124.53
163.0,122.78
138.0,123.15
153.0,124.12
165.0,124.09
140.0,125.15
146.0,125.29
138.0,124.2
144.0,124.24
146.0,124.15
127.0,123.92
140.0,123.77
143.0,124.4
142.0,123.64
140.0,123.51
134.0,124.06
147.0,124.31
144.0,123.07
135.0,123.39
127.0,124.28
139.0,122.96
131.0,123.23
116.0,125.71
86.0,139.79
98.0,139.53
102.0,139.53
108.0,139.45
120.0,138.7
141.0,138.55
147.0,139.27
148.0,139.38
152.0,139.26
151.0,139.31
153.0,139.24
157.0,139.12
159.0,139.1
159.0,138.91
160.0,138.83
162.0,138.79
167.0,138.94
168.0,139.01
170.0,138.85
167.0,139.82
168.0,139.02
169.0,138.7
171.0,138.55
171.0,138.68
172.0,138.62
171.0,138.62
171.0,138.54
172.0,138.49
173.0,138.39
176.0,138.6
177.0,138.79
178.0,138.91
182.0,139.2
172.0,138.75
161.0,138.42
158.0,138.3
156.0,138.55
154.0,138.53
150.0,138.52
146.0,138.55
143.0,138.23
136.0,138.02
136.0,138.07
131.0,139.11
124.0,138.75
116.0,138.14
97.0,142.0
112.0,139.28
125.0,139.54
129.0,139.07
129.0,139.42
133.0,139.48
136.0,139.62
134.0,139.61
140.0,139.42
138.0,139.3
140.0,139.31
147.0,139.27
144.0,139.39
143.0,139.4
145.0,139.35
146.0,139.32
145.0,139.39
143.0,139.37
147.0,139.39
157.0,138.49
161.0,138.99
160.0,139.38
156.0,138.93
153.0,139.11
149.0,139.19
148.0,138.64
151.0,138.24
155.0,138.8
155.0,139.34
154.0,138.49
156.0,137.96
156.0,139.06
154.0,139.29
157.0,139.14
156.0,139.2
157.0,139.72
156.0,138.81
157.0,138.55
157.0,138.78
160.0,138.91
159.0,138.99
160.0,139.23
161.0,138.88
160.0,138.8
163.0,138.86
162.0,138.89
168.0,138.84
169.0,138.71
168.0,138.36
82.0,136.11
95.0,134.6
105.0,138.22
101.0,136.85
113.0,137.11
115.0,135.11
125.0,133.61
138.0,137.93
133.0,137.21
135.0,137.31
128.0,137.27
136.0,137.64
148.0,138.81
138.0,137.6
118.0,133.8
122.0,131.38
125.0,132.82
106.0,129.53
96.0,125.44
91.0,127.89
104.0,130.12
104.0,129.47
98.0,124.62
103.0,126.33
95.0,128.98
110.0,130.04
109.0,129.35
118.0,130.88
123.0,131.79
127.0,133.06
125.0,132.37
142.0,135.1
129.0,132.99
132.0,133.62
123.0,130.97
114.0,129.87
117.0,138.68
140.0,135.19
104.0,136.64
121.0,133.12
127.0,134.14
138.0,134.16
128.0,133.25
127.0,132.45
130.0,133.5
138.0,133.28
134.0,133.91
145.0,136.54
137.0,135.24
148.0,137.44
143.0,136.27
144.0,135.54
137.0,134.65
120.0,131.92
107.0,131.79
98.0,131.34
110.0,133.56
140.0,137.65
136.0,136.84
129.0,135.3
145.0,136.22
140.0,135.5
132.0,134.53
119.0,132.43
119.0,132.91
106.0,131.41
109.0,130.53
100.0,130.34
134.0,134.42
130.0,134.13
126.0,133.62
126.0,133.0
142.0,133.8
150.0,136.2
147.0,134.43
137.0,132.94
137.0,132.67
118.0,130.43
124.0,131.33
147.0,134.02
140.0,132.92
146.0,134.16
125.0,132.81
148.0,135.17
156.0,137.2
150.0,136.01
135.0,135.5
131.0,134.99
120.0,133.48
125.0,131.55
133.0,130.0
126.0,127.26
121.0,129.45
127.0,129.96
129.0,129.75
125.0,130.22
140.0,131.96
128.0,130.29
107.0,130.79
106.0,133.21
118.0,135.75
144.0,133.38
185.0,133.65
126.0,132.14
157.0,133.44
158.0,134.09
140.0,133.5
221.0,133.91
137.0,134.42
174.0,133.74
142.0,134.46
131.0,134.27
138.0,135.25
153.0,135.88
97.0,135.02
175.0,124.33
230.0,124.52
210.0,126.26
145.0,130.92
191.0,129.99
208.0,127.52
209.0,129.62
153.0,126.25
209.0,128.88
147.0,134.05
218.0,124.61
188.0,126.77
210.0,126.67
183.0,128.01
187.0,128.08
194.0,126.24
188.0,126.36
193.0,126.11
166.0,125.17
202.0,126.04
184.0,125.68
168.0,125.27
178.0,125.69
177.0,125.75
132.0,127.99
130.0,132.23
138.0,133.92
139.0,130.34
150.0,127.94
194.0,126.07
215.0,120.92
214.0,123.2
196.0,126.3
189.0,124.83
192.0,126.27
197.0,125.9
145.0,127.82
141.0,134.27
160.0,133.5
174.0,131.01
197.0,128.07
190.0,127.55
204.0,124.49
195.0,129.31
182.0,128.63
181.0,129.24
181.0,127.88
172.0,124.44
145.0,127.72
223.0,123.34
196.0,123.68
180.0,129.84
156.0,129.48
136.0,131.43
132.0,131.87
130.0,130.09
137.0,130.05
180.0,128.73
200.0,122.67
172.0,125.38
158.0,128.75
129.0,127.85
171.0,128.27
169.0,129.11
166.0,129.5
169.0,129.63
199.0,125.4
199.0,128.6
182.0,128.3
171.0,128.39
148.0,128.08
152.0,128.75
136.0,129.79
144.0,131.32
151.0,131.55
135.0,128.97
191.0,126.7
224.0,122.36
124.0,123.4
171.0,130.67
186.0,127.1
173.0,126.78
158.0,127.28
147.0,126.19
92.0,128.3
132.0,136.04
206.0,129.59
229.0,129.51
245.0,128.86
216.0,128.04
155.0,133.66
177.0,130.49
147.0,129.56
154.0,130.64
162.0,129.74
207.0,128.62
175.0,129.37
159.0,131.34
147.0,129.85
151.0,126.33
151.0,127.61
176.0,128.66
179.0,126.31
118.0,129.68
152.0,133.72
161.0,134.03
166.0,134.86
165.0,134.75
169.0,134.45
174.0,135.39
156.0,134.62
167.0,133.94
153.0,131.18
197.0,122.67
236.0,123.04
229.0,121.26
211.0,123.82
223.0,120.25
183.0,123.35
184.0,124.91
125.0,127.81
124.0,127.93
147.0,127.93
131.0,127.83
132.0,128.79
139.0,130.84
150.0,130.55
149.0,131.53
156.0,132.47
159.0,132.17
162.0,132.12
162.0,132.76
159.0,132.14
160.0,131.57
168.0,132.47
165.0,132.68
169.0,132.65
166.0,132.94
166.0,132.09
169.0,132.64
134.0,128.7
116.0,125.24
147.0,123.05
169.0,120.62
170.0,123.12
173.0,121.17
116.0,122.75
153.0,120.6
208.0,121.41
180.0,121.56
174.0,121.25
170.0,122.16
130.0,122.93
111.0,126.13
128.0,126.77
135.0,125.19
137.0,126.33
128.0,126.67
117.0,126.98
150.0,127.31
146.0,127.26
155.0,127.74
156.0,129.7
152.0,128.19
141.0,125.31
150.0,126.44
166.0,129.44
151.0,124.95
145.0,123.98
147.0,126.61
153.0,127.1
155.0,126.66
155.0,127.83
153.0,126.71
120.0,123.45
159.0,126.66
134.0,122.88
120.0,122.92
158.0,127.25
143.0,127.17
149.0,125.8
152.0,126.49
137.0,125.88
125.0,127.87
101.0,127.07
94.0,138.66
107.0,137.31
119.0,137.45
129.0,137.84
134.0,137.94
137.0,137.84
139.0,137.49
143.0,137.47
144.0,137.3
145.0,137.47
144.0,137.15
144.0,137.24
147.0,137.26
150.0,137.49
152.0,137.8
152.0,137.36
151.0,137.32
146.0,137.34
143.0,137.23
144.0,137.24
147.0,137.2
146.0,137.36
148.0,137.27
150.0,137.24
151.0,137.34
150.0,137.56
149.0,137.62
153.0,138.12
154.0,138.01
152.0,136.88
149.0,137.04
148.0,136.67
149.0,136.86
147.0,137.08
151.0,137.08
152.0,137.67
156.0,137.45
158.0,137.14
159.0,137.09
157.0,137.16
157.0,137.28
157.0,137.26
156.0,137.33
157.0,136.79
156.0,137.15
155.0,136.95
154.0,136.91
154.0,137.02
153.0,137.1
153.0,137.03
154.0,137.04
155.0,137.14
155.0,137.02
156.0,136.99
156.0,136.95
155.0,137.05
156.0,137.08
157.0,136.99
158.0,137.18
157.0,137.16
156.0,136.86
157.0,136.64
157.0,137.05
157.0,137.09
156.0,136.69
153.0,136.87
158.0,137.48
160.0,137.37
161.0,136.82
160.0,136.57
157.0,136.79
155.0,136.69
154.0,136.53
155.0,136.44
156.0,136.84
155.0,136.87
154.0,136.61
155.0,136.51
157.0,136.9
159.0,136.83
158.0,137.16
158.0,136.95
159.0,136.69
159.0,136.59
157.0,136.5
156.0,136.62
155.0,136.52
154.0,136.37
156.0,136.2
158.0,136.7
160.0,136.52
159.0,136.51
159.0,136.27
158.0,136.4
160.0,136.41
159.0,136.63
158.0,136.34
157.0,136.52
159.0,135.75
162.0,135.78
123.0,138.32
128.0,136.53
131.0,136.8
135.0,138.23
139.0,138.03
142.0,137.78
144.0,137.67
146.0,138.06
149.0,137.77
151.0,137.69
152.0,137.79
154.0,138.5
156.0,137.64
157.0,137.53
158.0,138.32
159.0,137.82
160.0,137.79
161.0,138.1
161.0,137.87
162.0,137.3
163.0,137.34
163.0,137.8
163.0,137.49
100.0,139.55
115.0,138.2
131.0,138.8
137.0,138.71
143.0,138.08
145.0,137.73
146.0,137.75
145.0,137.73
143.0,137.66
142.0,137.74
135.0,137.76
144.0,137.45
148.0,137.51
151.0,137.53
152.0,137.51
155.0,137.54
155.0,137.6
155.0,137.64
156.0,137.67
155.0,137.54
157.0,137.44
157.0,137.52
157.0,137.54
156.0,137.48
120.0,139.31
133.0,138.56
146.0,137.88
151.0,137.63
151.0,137.11
152.0,137.2
155.0,137.14
157.0,137.45
156.0,137.34
154.0,137.34
155.0,137.51
154.0,137.46
155.0,137.4
155.0,137.33
155.0,137.26
155.0,137.3
154.0,137.3
151.0,137.38
149.0,137.3
152.0,137.0
154.0,136.81
153.0,137.14
157.0,137.29
155.0,137.28
159.0,137.27
158.0,137.21
155.0,137.23
155.0,137.09
157.0,137.03
160.0,137.23
159.0,137.11
156.0,137.04
157.0,136.98
154.0,137.02
157.0,137.0
157.0,136.96
153.0,136.95
154.0,136.89
156.0,136.85
155.0,136.88
156.0,136.86
155.0,136.87
155.0,136.77
155.0,136.74
154.0,136.56
155.0,136.5
153.0,136.57
156.0,136.64
160.0,136.78
162.0,137.01
163.0,137.08
165.0,137.1
167.0,137.07
164.0,136.94
165.0,136.88
164.0,136.83
165.0,136.89
166.0,136.95
167.0,136.89
164.0,136.84
97.0,139.29
117.0,137.5
127.0,137.48
134.0,137.71
136.0,137.86
135.0,137.74
131.0,137.57
130.0,137.84
131.0,137.6
137.0,137.48
141.0,137.41
141.0,137.4
138.0,137.47
137.0,137.51
136.0,137.25
140.0,137.27
140.0,137.37
140.0,137.38
137.0,137.45
139.0,137.55
141.0,137.23
143.0,137.25
143.0,137.59
142.0,137.6
142.0,137.59
144.0,137.71
136.0,137.36
137.0,137.54
135.0,137.67
134.0,137.64
132.0,137.59
134.0,137.39
137.0,137.62
134.0,137.78
134.0,137.66
134.0,137.67
134.0,137.71
136.0,137.98
140.0,137.74
141.0,137.55
142.0,137.38
146.0,136.17
149.0,136.38
154.0,136.01
157.0,136.1
161.0,136.19
163.0,135.97
164.0,135.9
165.0,135.78
165.0,135.74
166.0,136.13
166.0,135.83
167.0,135.93
168.0,135.9
167.0,136.32
165.0,138.02
162.0,138.76
154.0,139.23
149.0,137.87
149.0,137.09
146.0,137.15
146.0,137.27
150.0,137.38
149.0,137.15
146.0,137.26
146.0,137.3
144.0,137.16
144.0,137.18
144.0,137.12
143.0,137.1
143.0,136.93
145.0,137.03
147.0,136.6
150.0,136.62
151.0,136.78
151.0,136.8
151.0,137.5
154.0,138.21
155.0,136.73
155.0,136.52
157.0,136.75
156.0,136.84
154.0,136.96
